Campaign_Goal,Channel_Used,Target_Audience,Language,Location,Customer_Segment,Season,Duration_Days,Acquisition_Cost_Num,pred_ROI,pred_Conversion_Rate,pred_CTR,pred_Engagement_Score,score
Increase Sales,Instagram,Men 35-44,English,Las Vegas,Technology,Winter,20,5920.528125717282,3.982269051320523,0.0799695980097343,0.3266952167183041,5.489202923865817,0.2766030911437776
Increase Sales,Twitter,Men 45-60,French,Los Angeles,Food,Winter,30,5480.390237824855,3.995254819448754,0.08086702764530422,0.3256949536488706,5.451056529331988,0.27660251202346847
Increase Sales,Instagram,Women 18-24,English,Miami,Home,Winter,35,5509.771752839248,3.999894609253981,0.08001091272153016,0.3258182601464244,5.5281967194635175,0.27659629432067745
Increase Sales,Twitter,All Ages,English,New York,Fashion,Winter,18,5385.640626495397,3.9984517822226753,0.08052051268716934,0.3256821876662861,5.484960151214306,0.27658712355515586
Increase Sales,Twitter,All Ages,English,New York,Fashion,Winter,21,5435.9272330122385,3.9984517822226753,0.08052051268716934,0.3256821876662861,5.484960151214306,0.27658712355515586
Increase Sales,Twitter,Women 35-44,French,Austin,Fashion,Winter,25,5720.126905588019,3.990854936254664,0.0807683699304207,0.3261536161899799,5.421584708367079,0.27658032365249113
Increase Sales,Twitter,Men 18-24,Spanish,New York,Technology,Winter,39,5114.4393744216595,4.023604910342704,0.08106070346941488,0.3249716188561009,5.4090670315286395,0.276577384373086
Increase Sales,Instagram,Women 35-44,English,Los Angeles,Health,Winter,36,6273.497553481041,3.9909598608115258,0.07907217425563172,0.32730831467235144,5.492885066923997,0.2765697578238744
Increase Sales,Twitter,Women 35-44,Spanish,Los Angeles,Health,Winter,15,5492.489132960372,3.9999006347297854,0.08063489196351248,0.3257862976549509,5.450644927070371,0.2765579607144153
Increase Sales,Instagram,All Ages,English,Austin,Home,Winter,23,4728.485055443532,3.9792182410985597,0.08260669714312338,0.3238434248459506,5.52324947476895,0.27655327573027
Increase Sales,Twitter,Women 45-60,English,Las Vegas,Technology,Winter,32,5815.250072725668,3.9724252005915015,0.0806076309726709,0.32661922242796687,5.453066208955166,0.27655302698217743
Increase Sales,Twitter,All Ages,Spanish,Miami,Home,Winter,45,5506.7476133903365,4.003691175809951,0.08038092954287972,0.3258057177759156,5.466347879663144,0.2765513824843843
Increase Sales,Instagram,Women 35-44,French,Austin,Technology,Winter,33,5619.487903060393,4.013168113923849,0.07933249404553076,0.3260966882716498,5.528473657317429,0.2765507810481035
Increase Sales,Twitter,Men 18-24,English,Los Angeles,Health,Winter,31,5419.238312735262,3.9918575516264814,0.08074119729696495,0.3256804516749052,5.481149849444718,0.2765495823269614
Increase Sales,Twitter,Men 18-24,English,Miami,Home,Winter,20,5697.407409916061,3.9692490432196292,0.0810943668659216,0.32615375647862155,5.461684327338497,0.27654790545161667
Increase Sales,Twitter,Women 35-44,Spanish,Miami,Fashion,Winter,23,5844.537473597322,3.9648478914041383,0.08075208838303191,0.32661099111177744,5.464209783383184,0.2765379875139658
Increase Sales,Instagram,All Ages,English,Los Angeles,Food,Winter,39,5842.0157035513075,3.970444082560691,0.08021309555017245,0.3266081683744178,5.512728325928451,0.27653106599427857
Increase Sales,Instagram,All Ages,English,Miami,Home,Winter,28,5526.202216609662,3.999894609253981,0.08001881792847551,0.3258225391697437,5.525129957209251,0.27652515524473453
Increase Sales,Twitter,Women 25-34,Spanish,New York,Food,Winter,20,6263.2010784337135,3.9843560306341645,0.07956919346795588,0.3273073391828639,5.452937027736175,0.2765184812577428
Increase Sales,Instagram,Women 45-60,Spanish,Los Angeles,Technology,Winter,42,5275.2120957962015,4.007629486760733,0.08042346914772723,0.3251555077807705,5.528135303164089,0.27651478481267494
Increase Sales,Instagram,Men 45-60,Spanish,Las Vegas,Health,Winter,18,5717.021666991543,3.97290915019948,0.08017643574834925,0.32615969962186264,5.564925313136562,0.27650900805000256
Increase Sales,Twitter,All Ages,English,New York,Fashion,Winter,35,5685.266817928843,3.9817642953261076,0.08080871994012716,0.32615353683591936,5.449791676515312,0.27650860113483905
Increase Sales,Twitter,Men 25-34,Spanish,Austin,Health,Winter,27,5517.683045274505,4.016524269965058,0.07977189242757278,0.32582243205325667,5.492858919297882,0.27650774727033456
Increase Sales,Twitter,Men 18-24,French,New York,Technology,Winter,24,6662.557052015174,3.9200869087455716,0.0808069588443313,0.3279862437326486,5.452323618814187,0.27650000883634407
Increase Sales,Twitter,Men 25-34,French,Las Vegas,Home,Winter,36,5171.177179179545,4.024890763375994,0.0807958839829247,0.3250075550796478,5.432195367649125,0.27649985268980753
Increase Sales,Twitter,All Ages,Spanish,Miami,Home,Winter,39,5525.579478464995,4.003691175809951,0.08038092954287972,0.3258205818614026,5.463281117408878,0.27649597123821507
Increase Sales,Twitter,All Ages,French,Miami,Health,Winter,23,5250.76562047447,4.0083307834388355,0.08097923017602522,0.3251572942675345,5.452774418931144,0.27649290162585904
Increase Sales,Twitter,Men 18-24,English,Miami,Food,Winter,15,5503.859279294053,3.9884122707133347,0.0805798485260643,0.32580004467237283,5.4986960993007425,0.2764884117298396
Increase Sales,Instagram,Men 18-24,French,Austin,Health,Winter,37,5305.399917318948,4.012048136639828,0.08056006705153244,0.32515789155970415,5.4925836340252125,0.27648732699235495
Increase Sales,Instagram,Men 25-34,English,Las Vegas,Food,Winter,28,5519.578351113063,4.002534918363781,0.08008368679196703,0.32583115268080975,5.504591380580236,0.27648282170936755
Increase Sales,Instagram,Women 45-60,English,New York,Food,Winter,27,5381.495930271288,4.003152646344918,0.0797742251320895,0.3256845853278621,5.560918106723859,0.2764764985301973
Increase Sales,Instagram,Women 45-60,English,Los Angeles,Health,Winter,20,5870.033742683503,3.9840462353836905,0.07995897344755037,0.3266149661939564,5.491039786966996,0.27646137477852056
Increase Sales,Twitter,Men 25-34,English,New York,Home,Winter,33,5767.444624693346,3.998322587849994,0.08007200870986614,0.3261535423877,5.480388066514243,0.27645192781841554
Increase Sales,Twitter,Women 18-24,Spanish,Miami,Home,Winter,27,5530.8263087424475,4.003691175809951,0.08037302433593436,0.3258205818614026,5.463281117408878,0.2764472667327923
Increase Sales,Twitter,Men 25-34,Spanish,Miami,Home,Winter,19,5891.734573736974,4.000839094100606,0.07950584183207472,0.32661091730949754,5.485410137083454,0.2764467247016461
Increase Sales,Twitter,Women 35-44,Spanish,Las Vegas,Technology,Winter,17,5729.420877777804,3.983642847587095,0.08047525384283546,0.3261625747898885,5.483276454772975,0.27644541194302713
Increase Sales,Twitter,Women 25-34,English,Miami,Food,Winter,34,7523.809721013763,3.94640319478576,0.07858478297572406,0.32901413709515276,5.506301658437085,0.27644411687486276
Increase Sales,Instagram,Men 25-34,English,Miami,Food,Winter,36,6423.02984439002,3.9803878664282566,0.07910064814022852,0.3273803903611043,5.517497777591441,0.2764223187023196
Increase Sales,Twitter,Men 25-34,English,Los Angeles,Food,Winter,39,8717.837997584411,3.873179278603688,0.07999235295864028,0.3301636810160958,5.45754895692807,0.27640973915689954
Increase Sales,Instagram,All Ages,French,New York,Food,Winter,28,6489.215918560343,4.038584305161174,0.07710119966615002,0.3277477348859024,5.5055313599661755,0.27640816217619774
Increase Sales,Twitter,Men 35-44,English,Las Vegas,Food,Winter,35,6012.962489029665,3.972615368570443,0.08030871736984943,0.32672354611066584,5.474605952727359,0.2764058676267077
Increase Sales,Twitter,Women 25-34,French,Austin,Home,Winter,20,5834.833401736889,3.990179600637538,0.0799430364976938,0.3266100228483286,5.468946092947475,0.27640318872229025
Increase Sales,Instagram,Women 18-24,English,Las Vegas,Health,Winter,31,5806.575281998161,3.977232619737684,0.08006804884583456,0.32661472480969267,5.5018887742091875,0.2764025621308878
Increase Sales,Instagram,Men 45-60,English,New York,Home,Winter,19,5614.136728665021,3.968334573094466,0.0799788956398638,0.3260986246662755,5.613656521193327,0.2764022059482502
Increase Sales,Instagram,Men 45-60,Spanish,New York,Health,Winter,24,5749.276912976817,3.995331804733635,0.08031601889263887,0.32615969962186264,5.458394208991547,0.27639980233139627
Increase Sales,Instagram,Men 25-34,English,Austin,Home,Winter,41,5775.394096552775,3.977232619737684,0.08037189404492485,0.3261554996960411,5.521173558521014,0.2763966290374093
Increase Sales,Twitter,All Ages,English,Los Angeles,Technology,Winter,18,5449.473451842588,3.9890772278725297,0.08087086094907099,0.32567782651170785,5.472155563397522,0.27639637985445153
Increase Sales,Instagram,Women 18-24,Spanish,Las Vegas,Technology,Winter,16,7401.11807544193,4.01946810129669,0.07669735718443955,0.32874403137748914,5.503361577100256,0.2763871318203382
Increase Sales,Twitter,Women 18-24,English,Los Angeles,Home,Winter,40,5846.135442415147,3.9644841884798234,0.08074654176833747,0.3266062166178574,5.463758948178917,0.2763868231684449
Increase Sales,Twitter,Women 35-44,French,Austin,Health,Winter,34,5663.4417537837035,3.9955980902849406,0.0805919878556428,0.326156361247537,5.421584708367079,0.276377336495954
Increase Sales,Instagram,Women 18-24,French,Los Angeles,Technology,Winter,15,5687.278445760362,4.007725802502912,0.08000840319777876,0.3261511329896822,5.45111789564922,0.27637177983996786
Increase Sales,Instagram,Women 18-24,French,Los Angeles,Technology,Winter,42,5728.383586605249,4.007725802502912,0.08000840319777876,0.3261511329896822,5.45111789564922,0.27637177983996786
Increase Sales,Instagram,Women 18-24,French,Miami,Food,Winter,17,5429.1819126994,4.02912631400953,0.0794188218907074,0.32568523325752075,5.504761408632272,0.27636707061331933
Increase Sales,Twitter,Men 45-60,Spanish,Los Angeles,Health,Winter,27,5405.136368626745,3.9875507088416904,0.081020151515784,0.32568258176617054,5.457387749861809,0.27636355420382164
Increase Sales,Instagram,Women 25-34,Spanish,New York,Fashion,Winter,42,4994.696265114672,4.028547423095666,0.08046988959893628,0.32441104122810877,5.533789352238041,0.2763617202724693
Increase Sales,Twitter,All Ages,French,Las Vegas,Home,Winter,37,5467.55452875009,4.013801407982026,0.08039721109026851,0.32569170159483585,5.435939999560393,0.27635917611407107
Increase Sales,Twitter,Women 18-24,French,New York,Fashion,Winter,23,5212.339471419653,4.014325840269464,0.08079381164191687,0.325153659896055,5.45139834196956,0.27635878235689665
Increase Sales,Instagram,Women 45-60,English,Miami,Technology,Winter,40,8717.262289267423,3.8817966154139634,0.07946671157323365,0.3301662656538999,5.491088293120425,0.27635764672003266
Increase Sales,Instagram,All Ages,Spanish,Miami,Fashion,Winter,23,5416.888577495623,4.013293333253106,0.07994005981333868,0.32568523325752075,5.497691447920306,0.27634799980657787
Increase Sales,Twitter,Women 45-60,English,Las Vegas,Food,Winter,26,7019.634895784766,3.953659515013184,0.07935552016321151,0.328323398478221,5.464759287310567,0.2763382413423555
Increase Sales,Instagram,Women 35-44,English,Miami,Technology,Winter,33,5887.255480474132,3.98612808490195,0.07981231558278935,0.32661239864325803,5.499538018227341,0.2763269934563158
Increase Sales,Twitter,Women 35-44,English,Las Vegas,Technology,Winter,18,6238.684971643931,3.9691915169955476,0.08014094919985984,0.32713683826887574,5.454911488912167,0.2763252440819901
Increase Sales,Twitter,All Ages,English,New York,Home,Winter,35,5406.403561455378,4.0023472745668425,0.080341007254268,0.32568219321806674,5.48765962268377,0.2763216906057374
Increase Sales,Twitter,Men 35-44,English,Las Vegas,Technology,Winter,35,8719.73675835424,3.8685708208389995,0.08020184756193194,0.33016912611854765,5.445470463636924,0.2763166185441485
Increase Sales,Twitter,Women 18-24,French,Las Vegas,Home,Winter,32,5447.117803972666,4.013801407982026,0.08038930588332316,0.32569170159483585,5.435939999560393,0.2763104716086483
Increase Sales,Twitter,Men 35-44,French,Los Angeles,Health,Winter,44,7963.644310027512,3.900619745871531,0.08004118479943233,0.3295145540648467,5.426748654976856,0.27630994443996143
Increase Sales,Instagram,Men 18-24,Spanish,New York,Technology,Winter,18,4782.93022254111,4.041740804088041,0.08136205766994133,0.3238471902031221,5.438283283835341,0.27629447322692346
Increase Sales,Twitter,Women 25-34,English,Austin,Fashion,Winter,27,6460.862467175779,3.961258853981403,0.07940194336235289,0.3277457724303148,5.502507902192221,0.276293037138914
Increase Sales,Twitter,Women 18-24,Spanish,Austin,Fashion,Winter,19,4728.999755599908,3.982756785464823,0.08296090355058224,0.3238418262983216,5.458452768272088,0.27629017255144317
Increase Sales,Instagram,Women 25-34,English,Miami,Health,Winter,22,5557.850190045276,3.9979047790231372,0.07996505802376151,0.32582527352827356,5.534169457735154,0.27627688091946107
Increase Sales,Instagram,Men 18-24,English,New York,Health,Winter,32,5173.987385647853,4.00618485602158,0.08072760798399567,0.3250022728147472,5.508902340327482,0.2762768419824545
Increase Sales,Twitter,Women 45-60,English,Los Angeles,Home,Winter,40,5819.2323813424755,3.9656064730536893,0.08060458912411174,0.3266102693798389,5.4747483137545485,0.2762648368033476
Increase Sales,Instagram,Women 18-24,Spanish,Austin,Food,Winter,39,5574.500096065307,4.002883625620802,0.07993215460639333,0.32597794789437473,5.4994158496257795,0.27626031184513994
Increase Sales,Instagram,Women 18-24,French,Austin,Fashion,Winter,26,6681.853124823183,3.9509206810187814,0.07946372513020106,0.32798942048907037,5.502364668195043,0.2762602517620555
Increase Sales,Instagram,Men 45-60,French,Los Angeles,Technology,Winter,26,6643.708247846215,3.9397759717489746,0.07987779232042606,0.3277448341513693,5.522757288210018,0.2762554821068986
Increase Sales,Twitter,Men 35-44,English,Las Vegas,Fashion,Winter,18,6391.535394380519,3.966201013165088,0.07985203004164547,0.3273891550681572,5.470063183994643,0.27625522350810794
Increase Sales,Twitter,Men 35-44,Spanish,New York,Home,Winter,28,5792.759185942266,3.991086836479663,0.08014641239600938,0.3266121309481224,5.435483431646096,0.2762429993706667
Increase Sales,Instagram,Women 25-34,Spanish,Miami,Food,Winter,41,5717.089355442753,3.9842725990464616,0.08040557829023592,0.32615637831093625,5.486388538780038,0.2762415768874334
Increase Sales,Twitter,Women 25-34,Spanish,Austin,Technology,Winter,23,6854.414058158949,3.9641361481691955,0.0792788405010196,0.32799349833271946,5.474470298146156,0.27623467727663426
Increase Sales,Twitter,Women 35-44,French,Las Vegas,Home,Winter,24,5527.0093738616815,4.0055021403025295,0.08048016267746289,0.3258292802783099,5.436852001441056,0.2762340568094059
Increase Sales,Twitter,Men 18-24,English,Los Angeles,Technology,Winter,19,5695.2989262177925,3.978332463195776,0.08090944258870038,0.3261485060101209,5.4448041910906655,0.27623396738971506
Increase Sales,Instagram,Women 25-34,French,Los Angeles,Technology,Winter,28,6139.390635183998,3.964589183273414,0.07997723563457007,0.3271253913214228,5.4933358968310975,0.2762335568118633
Increase Sales,Instagram,Women 18-24,English,New York,Food,Winter,32,5662.861170265719,3.9983090485157873,0.07997125605511361,0.3261554941442604,5.488625880201678,0.27623247469352397
Increase Sales,Instagram,Women 45-60,French,Los Angeles,Home,Winter,17,5296.282782198623,4.0043518532601,0.08031578583971086,0.32515606310941164,5.548507596380763,0.2762247399502415
Increase Sales,Instagram,Women 45-60,French,Los Angeles,Home,Winter,35,5268.094322565079,4.0043518532601,0.08031578583971086,0.32515606310941164,5.548507596380763,0.2762247399502415
Increase Sales,Twitter,Men 25-34,Spanish,New York,Fashion,Winter,37,5697.296637982971,4.0034995233572435,0.08025151414276747,0.32615353683591936,5.432454153431868,0.27622384800918326
Increase Sales,Twitter,Women 35-44,English,Los Angeles,Technology,Winter,21,5745.106380082358,3.969001745716627,0.08040988874126329,0.32614925503540165,5.545044746930077,0.27622376448143754
Increase Sales,Instagram,Women 45-60,English,New York,Technology,Winter,17,5691.466195245244,4.000956212619211,0.08005725952389975,0.3261551857516637,5.467086136429485,0.27621967036880674
Increase Sales,Twitter,Women 35-44,English,New York,Technology,Winter,32,5760.159797917714,3.9813705801427517,0.08061483698712509,0.3261530664131194,5.470369831321334,0.2762181776585055
Increase Sales,Instagram,Men 45-60,English,Austin,Food,Winter,40,5913.041587967843,3.9556993352973437,0.08012778537072716,0.3266134401721807,5.573139737377734,0.27621620997146473
Increase Sales,Twitter,Women 25-34,French,Miami,Technology,Winter,30,6403.30534871855,3.986583819571941,0.07930034538332875,0.32737787812865615,5.46359630888362,0.2762057651811511
Increase Sales,Twitter,Women 35-44,Spanish,Los Angeles,Home,Winter,41,5500.625966595195,3.995157480699509,0.08068672328145973,0.32579609855779407,5.453344398539835,0.27619836875764375
Increase Sales,Instagram,Men 25-34,English,Austin,Technology,Winter,38,5532.138094722896,4.004059797893335,0.08007851393081947,0.32582109452718017,5.494576274433765,0.27619202693917705
Increase Sales,Twitter,Men 45-60,French,Austin,Home,Winter,34,6678.172290971573,3.9252429959993393,0.08053841345239478,0.32798892915255506,5.460078616912086,0.27617323149847833
Increase Sales,Twitter,Women 35-44,English,New York,Food,Winter,17,5755.314907427795,3.9721188018905624,0.08072883154365841,0.3261536161899799,5.490064295136526,0.27616960679863856
Increase Sales,Instagram,Men 25-34,Spanish,Los Angeles,Health,Winter,41,5196.248219312025,3.9951332181150914,0.08086592312544218,0.3251547498532066,5.511681028389118,0.2761692019708499
Increase Sales,Twitter,Women 18-24,French,Los Angeles,Technology,Winter,27,5257.408544305283,4.004951285919317,0.08114415990381853,0.32514929874147674,5.438593754152777,0.27616803865619194
Increase Sales,Instagram,Men 45-60,English,Austin,Health,Winter,43,6105.933501724188,3.9570455610533943,0.07961963398482182,0.32713396310084986,5.566131123905913,0.2761665983889474
Increase Sales,Twitter,Men 35-44,English,Los Angeles,Home,Winter,18,5905.707052554299,3.979180986547627,0.08027164486406638,0.32660831957040465,5.463758948178917,0.27616019266027214
Increase Sales,Instagram,Women 18-24,English,Miami,Technology,Winter,34,5812.172959863508,3.9749944424088666,0.08011470730263424,0.3266123192891975,5.499538018227341,0.27615443808956097
Increase Sales,Twitter,Women 18-24,French,Las Vegas,Food,Winter,39,5783.360883940657,3.9991542039341583,0.08029343641680203,0.32616304521268846,5.441044143482613,0.27615436635796903
Increase Sales,Instagram,Women 18-24,French,New York,Food,Winter,40,5301.237688073309,4.0322168192151935,0.07982332764930111,0.32515581617336725,5.503633726897713,0.2761479131192232
Increase Sales,Instagram,Men 18-24,English,Los Angeles,Home,Winter,40,5767.740336851579,3.9777330305365552,0.080430917000508,0.32615101309532246,5.50680554145611,0.2761409256433778
Increase Sales,Instagram,All Ages,Spanish,Los Angeles,Health,Winter,17,5703.98678295862,3.9987875399559107,0.08026174592779453,0.32615442782409976,5.447302042585921,0.2761373389599651
Increase Sales,Twitter,Men 18-24,Spanish,Los Angeles,Home,Winter,43,5933.008363132507,4.005700635296932,0.07964551843915965,0.32668052701061934,5.433067269820696,0.27612962020243
Increase Sales,Twitter,Women 45-60,French,Las Vegas,Health,Winter,42,5581.136326447422,4.003897357964437,0.08027868353798988,0.3259789770278545,5.44769587493149,0.27612646919839595
Increase Sales,Twitter,Women 35-44,French,Las Vegas,Food,Winter,26,5723.740890087989,3.990854936254664,0.08038429321094176,0.326163124566749,5.460565478122869,0.27612625288748055
Increase Sales,Instagram,Women 45-60,English,Austin,Health,Winter,19,5816.577591640035,3.97835490431155,0.07987366326810509,0.3266149661939564,5.516877913622937,0.27612460790830057
Increase Sales,Twitter,Men 35-44,French,New York,Technology,Winter,33,5393.746771168764,4.007553139992616,0.08054961771950692,0.3256837408419729,5.436246646887084,0.27612216712596577
Increase Sales,Instagram,Women 45-60,Spanish,Austin,Health,Winter,25,5717.198270478216,4.0053521359507185,0.07997414496367443,0.32615848058608127,5.458460243752229,0.27612084002722026
Increase Sales,Instagram,Men 18-24,English,Austin,Fashion,Winter,18,5474.834503603024,3.9998628288540656,0.0801696622500765,0.3256987912126353,5.512744262028171,0.27610623586635846
Increase Sales,Twitter,Men 35-44,English,Miami,Fashion,Winter,34,6436.514114241979,3.9612228417430484,0.07985203004164547,0.3273805360053105,5.486897603365394,0.27609363257251046
Increase Sales,Instagram,Women 18-24,English,Los Angeles,Health,Winter,23,5790.007487527144,3.9717903083167414,0.08015335902527984,0.3266109134319749,5.50571971245663,0.27609240233562243
Increase Sales,Instagram,Men 25-34,French,Miami,Home,Winter,36,5581.250771053781,4.020618181094056,0.0795383166316695,0.32597884276007777,5.478609317412861,0.2760912136848438
Increase Sales,Instagram,Women 18-24,Spanish,Los Angeles,Health,Winter,20,5729.897660434427,3.9987875399559107,0.08025384072084918,0.32615442782409976,5.447302042585921,0.27608863445454235
Increase Sales,Twitter,Men 18-24,Spanish,Los Angeles,Health,Winter,22,5269.72197279152,3.9998970063640558,0.08124721670077259,0.3251519239046741,5.44264106869436,0.27608761883114674
Increase Sales,Instagram,Women 35-44,French,Las Vegas,Food,Winter,16,5546.067658384913,4.023741171854043,0.07950967868484712,0.3258312320348703,5.489087386369209,0.2760855634600751
Increase Sales,Instagram,Women 45-60,French,Austin,Fashion,Winter,35,6676.447595817155,3.9509206810187814,0.07932177248597533,0.3279880822766489,5.517187305820407,0.27608266109238033
Increase Sales,Instagram,Men 25-34,French,Miami,Home,Winter,18,6657.592304476098,3.9585494019624923,0.07928082257570648,0.3279903153547734,5.492794380855766,0.2760780116283268
Increase Sales,Instagram,Men 25-34,French,Miami,Fashion,Winter,26,6680.665660220899,3.9585494019624923,0.07928082257570648,0.32799030980299276,5.492794380855766,0.2760779778340811
Increase Sales,Twitter,Men 25-34,English,Miami,Home,Winter,45,6034.552125093927,3.9871027636726177,0.07979106450096618,0.3267128296470525,5.480275182722606,0.27606919843652167
Increase Sales,Twitter,Women 25-34,English,Austin,Home,Winter,44,6363.354041152557,3.9651543463255714,0.07959245030732938,0.3273775441433749,5.505207373661685,0.2760657987294582
Increase Sales,Instagram,All Ages,Spanish,Los Angeles,Home,Winter,18,5283.626303850722,4.003063149746859,0.08075773967075205,0.32515201034743013,5.492753813585024,0.2760351240400191
Increase Sales,Twitter,Women 45-60,English,Austin,Fashion,Winter,34,5806.461129268571,3.964519648095363,0.08051927894466646,0.32661026382805824,5.485052323408393,0.27603071669119295
Increase Sales,Instagram,Men 25-34,French,Las Vegas,Food,Winter,29,5272.0759158435085,4.009794164681038,0.08060457016854612,0.32516532455013636,5.4844307525772775,0.2760069089411732
Increase Sales,Instagram,Men 45-60,English,Los Angeles,Home,Winter,39,5896.041353666631,3.9516032496324516,0.08039233536087861,0.32660963434624357,5.55057629355008,0.27600085021548454
Increase Sales,Twitter,Men 25-34,English,Los Angeles,Home,Winter,29,5812.797907666621,3.9771469886595425,0.08019724117792314,0.3266062166178574,5.477981330472694,0.27599376935175673
Increase Sales,Instagram,Women 35-44,Spanish,Miami,Home,Winter,21,5566.050900825085,3.996605846356539,0.08020225121123922,0.32582261852380423,5.502442137227042,0.27597533398867746
Increase Sales,Instagram,Women 35-44,Spanish,Las Vegas,Home,Winter,29,5069.8279797602245,4.008505461167801,0.08041518662860778,0.3249845878641041,5.536178490730771,0.27596609543111855
Increase Sales,Twitter,Women 25-34,Spanish,Los Angeles,Health,Winter,22,5972.828380014515,3.978111077409884,0.08024545648069449,0.3267108633139422,5.45398195555407,0.27596236272810937
Increase Sales,Twitter,Women 18-24,Spanish,Las Vegas,Health,Winter,15,5447.470360206007,4.002201805030794,0.08032119301798711,0.3256849327238432,5.48232420416062,0.2759358851609095
Increase Sales,Twitter,Men 45-60,French,Miami,Technology,Winter,36,5283.200015117871,3.997324964520795,0.08128169785154613,0.325155459853162,5.444365546640105,0.2759334734597367
Increase Sales,Twitter,Men 45-60,Spanish,Los Angeles,Home,Winter,16,5414.1659945348365,3.982807554811414,0.08107198283373125,0.3256798422603941,5.460087221331273,0.2759276275218611
Increase Sales,Instagram,Women 35-44,English,Los Angeles,Technology,Winter,37,5538.260816520158,4.011599170309771,0.07974695048121717,0.32581736250352294,5.503380236096906,0.27592347097471415
Increase Sales,Instagram,Men 45-60,French,Miami,Fashion,Winter,19,8721.03784036375,3.8697203387944508,0.07943012800125153,0.33016847579299036,5.532815455979173,0.27592329652355324
Increase Sales,Twitter,Men 18-24,English,Austin,Fashion,Winter,35,5424.631245832699,3.9860275726378784,0.08071101367518688,0.3256815179950659,5.494153330568027,0.2759230379622695
Increase Sales,Twitter,Women 45-60,French,Austin,Health,Winter,21,5202.181622221464,4.013075624882381,0.0807769393913504,0.32515664633787583,5.448603482362678,0.2759115265416262
Increase Sales,Twitter,Men 45-60,French,Miami,Health,Winter,17,5254.672692863873,3.992592862291404,0.08129676603447365,0.3251587546875796,5.4595172417225815,0.27590216919349403
Increase Sales,Instagram,Women 45-60,French,Miami,Technology,Winter,16,5625.681029696376,4.022366538631088,0.07949293312114993,0.3260977396157754,5.458470177961247,0.2758968749714593
Increase Sales,Twitter,Men 25-34,French,Los Angeles,Food,Winter,21,5183.2253519704245,4.013780723259115,0.08100656143166468,0.32499422977338027,5.4364807751815185,0.2758897876486425
Increase Sales,Twitter,Women 35-44,English,Miami,Food,Winter,25,6233.684264059462,3.953709625089286,0.08025494375639317,0.3271287689828895,5.4914403720981095,0.2758862387197005
Increase Sales,Instagram,Women 35-44,Spanish,Austin,Home,Winter,27,5287.340555694653,4.008505461167801,0.08046717382554332,0.32515590107920844,5.505757294708332,0.2758820113509413
Increase Sales,Instagram,Women 45-60,English,New York,Health,Winter,35,5933.795285060924,4.0119112013387905,0.07877483246161293,0.3266899518097192,5.515501836661354,0.2758794047945252
Increase Sales,Twitter,Women 25-34,French,Austin,Fashion,Winter,32,8711.180884731537,3.884404601100578,0.07955744701827289,0.33016425970740915,5.459505067672232,0.2758787184708568
Increase Sales,Instagram,Men 18-24,Spanish,Austin,Technology,Winter,35,5078.831147171977,4.0209697670883635,0.08051373199809767,0.32497377513341313,5.474904746963485,0.27587089991978286
Increase Sales,Instagram,Men 45-60,French,Las Vegas,Health,Winter,26,5721.401264153059,3.981668758972973,0.0800479962646063,0.32615969962186264,5.534408134517228,0.27586711264675295
Increase Sales,Instagram,Men 45-60,French,Los Angeles,Fashion,Winter,20,8726.738845781798,3.856649306429802,0.07994013998413885,0.330167002640508,5.515993768836204,0.27586704950473623
Increase Sales,Instagram,Women 35-44,English,Los Angeles,Food,Winter,20,5434.4214107726475,4.000113253294636,0.08014537185634936,0.32568061191994113,5.512166950738947,0.27586423369705554
Increase Sales,Instagram,Women 18-24,Spanish,Miami,Food,Winter,21,5441.327369000475,4.009703528708833,0.07993215460639333,0.32568523325752075,5.502234216653021,0.27585921816978903
Increase Sales,Twitter,Women 35-44,Spanish,Miami,Technology,Winter,23,5816.948571811867,3.9743231476638057,0.08047525384283546,0.32661044133491696,5.449058088300708,0.27584024638403853
Increase Sales,Instagram,Men 45-60,French,Austin,Fashion,Winter,15,5768.811492637555,3.981668758972973,0.0799361710864264,0.32615695456430555,5.54843634064206,0.2758287834065279
Increase Sales,Twitter,Women 45-60,Spanish,Las Vegas,Fashion,Winter,40,5616.813317656657,3.9818934486778135,0.08020300974592491,0.3261049511471415,5.519658477342014,0.2758283097182987
Increase Sales,Instagram,All Ages,Spanish,Miami,Food,Winter,26,5706.567542766101,3.993016041812263,0.0802282670662965,0.3261563834581828,5.467065741954027,0.2758281891108084
Increase Sales,Instagram,Men 35-44,French,New York,Fashion,Winter,20,5546.923319943118,4.015328828520612,0.0796740812830436,0.32582093705453774,5.496024195910731,0.27582808725948105
Increase Sales,Instagram,Women 45-60,Spanish,Austin,Health,Winter,18,5263.571839457401,4.009627745741668,0.08015613161829341,0.3251588026151881,5.53985012320335,0.27581031129269545
Increase Sales,Instagram,Men 45-60,French,Los Angeles,Technology,Winter,15,8707.38007338874,3.8568279602033058,0.07993496712299128,0.33016645286364754,5.514816585181146,0.2758084885179248
Increase Sales,Twitter,All Ages,English,Austin,Food,Winter,39,5815.16001306582,3.9620511377654464,0.08050629681217442,0.3266100224437945,5.4914403720981095,0.27580193145728704
Increase Sales,Twitter,All Ages,Spanish,Miami,Fashion,Winter,30,5522.567453951545,3.999795683465781,0.08038092954287972,0.32582057630962197,5.46364840819368,0.275801349709943
